0,1,2,3,4,5,6,7,label
831.0,505.75,1892.75,1133.75,384.0,6.1000000238419,65.900001525879,0.624753631972468,1.06829261164185
847.25,501.25,1894.5,1154.75,394.0,6.2749999761581,64.97500038147,0.623282321102299,1.02241459897595
927.0,571.25,1684.75,1222.75,486.5,6.75,62.949999809265,0.623427539214451,1.83043122583497
1090.5,730.25,1387.0,1360.75,748.25,6.4499999284744,65.075001716614,0.631628114438953,4.35934099686449
1587.0,1235.5,896.5,1900.25,1400.25,7.3250000476837,63.14999961853,0.649933139307387,17.8655867048338
1544.5,1353.0,767.25,2058.0,1587.75,9.2250000238419,56.199998855591,0.656065118917194,22.0741620632236
1350.25,1117.5,912.0,1711.75,1237.0,13.224999904633,41.749999046326,0.631950130993722,14.0270113667515
1262.75,1037.25,969.0,1598.25,1166.5,14.325000047684,38.449999809265,0.62430429421539,11.645646559704
1206.25,986.0,1034.5,1537.0,959.0,15.025000095367,36.5,0.619532322605736,10.2246621439528
1251.5,1015.75,1007.5,1592.75,983.0,16.100000143051,34.474999427795,0.626164740156679,11.0399360393008
1287.0,1077.5,948.75,1660.25,1060.75,16.275000572205,35.72500038147,0.656030611962757,12.8164461964156
1352.75,1122.25,921.75,1740.0,1139.25,15.825000047684,37.02499961853,0.660961139503486,14.1738511779101
1309.0,1073.25,954.0,1657.25,1112.25,15.874999761581,37.175000190735,0.665728525091199,12.6905681033727
1274.0,1040.5,1005.75,1609.75,993.75,16.875000238419,34.349999427795,0.654908514327072,11.7384054162646
1509.5,1276.5,812.25,1909.75,1409.5,15.149999856949,39.550000190735,0.676626507808504,19.2909748862729
1525.25,1246.0,821.0,1846.75,1447.75,14.399999856949,43.425000190735,0.708449759817737,18.2261782916973
1843.0,1609.75,624.0,2390.25,1886.5,12.875,50.525000572205,0.747803218850896,32.5562783470704
1597.75,1299.0,752.0,1940.5,1626.75,12.149999856949,53.349999427795,0.75362022278253,20.0929435644941
1483.5,1127.0,839.0,1723.0,1491.0,10.975000143051,59.125000953674,0.773980003386285,14.3213424226294
1677.25,1346.0,740.5,2062.0,1657.0,9.6749999523163,64.624999046326,0.777073942547361,21.8128650694319
1279.5,964.0,962.5,1543.5,1285.25,9.4500002861023,64.125,0.759746528235943,9.63899981451841
1196.25,873.0,1071.25,1463.25,1144.25,9.1499998569489,63.900001525879,0.742276412922536,7.37513946754629
1183.75,781.75,1176.25,1364.5,1042.75,8.7999999523163,63.924998283386,0.725615371264938,5.36960416968744
1171.75,782.75,1178.5,1379.75,995.5,7.8000000715256,67.52499961853,0.7173121148941,5.3901039395437
1147.0,821.0,1132.25,1411.75,991.5,7.0,71.075000762939,0.715778469303663,6.19904196329595
978.25,624.75,1420.25,1274.25,819.25,8.2999999523163,63.574999809265,0.69815462047569,2.57793219937785
1099.5,646.25,1406.25,1267.5,835.0,7.2000000476837,67.47500038147,0.688672147083888,2.90854800942283
1112.25,770.25,1228.0,1408.5,939.75,6.3499999046326,71.89999961853,0.693198558734371,5.13625582872442
1335.5,1043.25,935.25,1678.0,1191.75,6.450000166893,71.550001144409,0.694475479717601,11.8171386009923
1408.3333333333,1153.0,830.33333333333,1776.6666666667,1411.0,9.5666666030884,59.666667938232,0.712366561199275,15.1401611984075
1447.0,1080.75,868.5,1666.75,1465.0,12.375,51.175000190735,0.733458385064076,12.9130630959071
1541.5,1183.75,808.25,1779.75,1582.5,15.649999856949,42.199999809265,0.745093757777432,16.133508844949
1451.25,1117.25,875.25,1679.25,1387.25,18.400000095367,33.824999809265,0.708963570176462,14.019301019815
1328.25,1059.25,986.5,1599.5,1100.5,19.35000038147,31.275000095367,0.69500810475274,12.2796640772005
1206.5,924.25,1087.75,1488.25,849.75,18.02499961853,34.800000190735,0.712673874194491,8.61841257653227
1239.5,947.0,1049.0,1531.75,947.0,18.375,33.64999961853,0.704207020809635,9.19656674023841
1306.0,986.75,1004.0,1554.0,1078.0,17.625,35.10000038147,0.701203250936438,10.2448870843444
1326.0,1000.25,975.5,1601.5,1083.75,16.675000190735,37.799999237061,0.711736403843591,10.6118444604737
1472.75,1162.75,830.5,1779.0,1394.75,16.099999904633,41.02499961853,0.74513149435854,15.4522099649152
1609.0,1286.25,757.5,1922.0,1611.5,15.825000047684,42.400000572205,0.756914327667608,19.6367846639172
1610.75,1274.0,754.25,1915.0,1697.25,15.650000095367,44.10000038147,0.778640655070786,19.2027279161836
1620.5,1247.25,762.0,1860.0,1885.5,15.325000047684,46.775000572205,0.809124428576823,18.2693103571497
1444.25,1088.5,844.0,1747.5,1623.75,14.649999856949,48.625,0.805969414107229,13.1447043018937
1418.0,1009.75,892.0,1603.0,1536.25,14.700000286102,49.275000572205,0.819336124419835,10.8733671544158
1533.5,1013.0,888.5,1610.75,1534.75,13.949999809265,53.60000038147,0.849771720433187,10.9634579591418
1483.5,1044.75,879.75,1624.25,1529.75,14.649999856949,51.5,0.853623132679122,11.8601785184833
1366.75,924.5,952.5,1543.0,1337.0,12.549999952316,58.900000572205,0.85374007387939,8.62467882305586
1344.0,967.75,920.5,1619.75,1278.25,11.649999856949,63.425000190735,0.867449231574493,9.73778645667019
1129.5,773.0,1130.25,1451.75,1050.5,12.099999904633,61.100001335144,0.860316213167263,5.191654203204
1062.0,691.0,1271.5,1376.75,929.0,11.475000143051,63.10000038147,0.853275383438131,3.65042314632486
1075.75,618.25,1395.25,1333.0,872.25,11.599999904633,62.150000572205,0.847263625910026,2.48134193464026
1028.25,614.75,1383.5,1340.0,853.0,10.399999856949,67.649998664856,0.852998730292663,2.42998440227741
1154.5,722.25,1224.75,1413.75,959.25,11.574999809265,62.674999237061,0.853038223008775,4.21051013605491
1235.25,828.0,1055.25,1527.0,1093.25,12.424999952316,60.0,0.862715127329646,6.35227671107466
1331.5,923.0,951.75,1613.75,1225.0,14.525000095367,53.074999809265,0.872781622355281,8.58711047460811
1444.75,1009.25,878.25,1696.0,1355.25,16.875000476837,46.099999427795,0.878931094266637,10.859535166937
1415.5,1002.0,906.75,1676.5,1261.5,19.300000190735,38.25,0.847404802141442,10.6598156626889
1281.25,880.0,1083.75,1525.0,980.0,21.174999713898,31.449999809265,0.781195716500222,7.5400724561671
1207.25,878.5,1103.5,1489.5,872.25,21.424999713898,30.199999809265,0.761591876762661,7.50459879503785
1257.75,905.75,1081.25,1511.0,900.25,21.925000190735,28.950000286102,0.752458954569445,8.16011292462576
1457.75,1045.0,973.75,1646.0,1098.5,22.224999904633,28.39999961853,0.751627324118869,11.8673583229011
1437.75,1050.75,942.5,1667.5,1206.25,21.299999713898,30.75,0.769615491914451,12.0330047450844
1477.75,1055.25,929.25,1670.75,1262.25,19.650000095367,36.699999809265,0.830706131849699,12.1633233067484
1807.5,1312.25,753.25,1992.75,1697.75,18.374999523163,41.72500038147,0.873195770557748,20.5717148773256
1898.0,1381.25,680.5,2102.75,1904.75,17.625,46.099999427795,0.920953536057597,23.1421258052954
1559.5,1139.75,783.75,1817.5,1648.0,16.650000095367,49.575000762939,0.931990047324964,14.720453409836
1324.25,939.5,923.5,1587.0,1422.75,16.25,50.950000762939,0.934147213162255,9.0041992473233
1348.75,933.0,933.0,1616.5,1348.75,14.725000143051,55.925000190735,0.931385622492127,8.83888507899354
1238.75,872.25,985.0,1546.5,1250.25,14.825000047684,54.675001144409,0.916354325468304,7.35756037487876
1239.0,853.25,1010.25,1543.25,1173.75,14.049999952316,57.0,0.909448936766346,6.91820721621938
1223.75,855.0,998.25,1565.75,1148.75,13.350000143051,61.349999427795,0.936085703142246,6.958191195775
1078.25,734.0,1128.25,1486.75,1020.5,12.599999904633,63.474999427795,0.923017421899871,4.42986293048355
1077.5,710.5,1150.0,1467.5,1012.75,12.349999904633,65.35000038147,0.935112286576448,3.99592429292042
1074.5,703.25,1155.75,1463.75,1010.0,11.899999856949,67.449998855591,0.937538176934132,3.86591433757494
1156.75,829.5,1029.5,1584.0,1083.0,11.375,70.52499961853,0.94751622433819,6.38532009007915
1314.0,965.75,896.75,1710.25,1234.75,11.324999809265,70.200000762939,0.940095096018487,9.68504680651757
1796.75,1451.0,652.0,2323.0,1679.5,12.400000095367,63.875000953674,0.916954694148268,25.8704576609989
1961.25,1701.0,536.75,2665.25,2184.25,14.774999856949,54.324999809265,0.907609536041862,36.6920625306724
1770.5,1470.0,621.5,2261.5,1973.0,17.400000095367,45.64999961853,0.899298170646737,26.6360247644022
1563.5,1299.5,709.75,2029.0,1798.25,19.800000190735,38.525000572205,0.880059991386787,20.1109230934354
1430.0,1119.75,830.5,1783.25,1522.0,22.025000095367,34.050000190735,0.890368518812602,14.0964857998777
1417.25,1146.25,829.5,1830.5,1404.0,23.324999809265,32.174999237061,0.909599219567393,14.9257192296359
1400.25,1162.25,838.25,1828.5,1263.25,23.875,29.97500038147,0.875658528812498,15.4361414715479
1317.25,1052.75,926.0,1706.75,1137.0,24.449999809265,28.900000095367,0.873591912397843,12.0908502187765
1317.75,1033.0,949.75,1675.0,1068.0,24.375,29.39999961853,0.884761711720097,11.5248202424239
1445.25,1141.0,856.5,1823.5,1251.5,23.849999904633,31.325000762939,0.913735211108514,14.7598334717013
1917.0,1600.5,631.25,2447.0,1843.25,22.549999237061,35.375000953674,0.954699820747348,32.1488436794539
2039.75,1754.25,542.25,2679.0,2122.25,20.425000667572,42.5,1.00863133410742,39.2023396793109
1894.75,1573.25,565.0,2442.75,1991.5,18.275000095367,52.625000953674,1.09451809331327,30.9613050604526
1594.5,1293.5,678.25,2057.5,1707.0,16.650000095367,57.375,1.07862689142397,19.8956214632544
1438.5,1158.5,764.25,1856.25,1494.25,15.699999809265,60.150000572205,1.06537155496259,15.3158550496017
1141.5,852.25,1008.25,1547.25,1164.25,15.250000238419,61.449998855591,1.05795549907789,6.89540334724039
1303.6666666667,1019.3333333333,852.33333333333,1731.3333333333,1271.6666666667,14.066666603088,65.699999491374,1.04937240309704,11.1399291687717
1074.25,783.5,1097.75,1483.0,1039.75,14.825000047684,60.550001144409,1.01481946583303,5.40550061636386
968.0,640.0,1319.5,1385.75,866.75,14.75,59.224999427795,0.987908110781649,2.81068803712353
929.25,607.5,1375.5,1364.25,825.75,13.624999761581,62.050000190735,0.963554995618419,2.32506154714735
941.0,625.5,1315.75,1373.25,839.75,12.324999809265,66.150000572205,0.94503619519685,2.58917830277434
937.0,584.75,1411.5,1348.0,792.5,12.75,63.22500038147,0.928289804021357,2.00874263451747
1017.0,681.25,1245.75,1417.5,869.5,11.174999952316,68.47500038147,0.908107123101592,3.48268932511738
1171.25,770.0,1161.75,1466.75,930.0,10.975000143051,66.5,0.870522949598188,5.13123218069203
1541.0,1185.0,770.0,1888.75,1406.5,11.674999952316,63.650000572205,0.871936587706563,16.1744570491836
1539.25,1287.0,697.5,2054.75,1507.0,13.625,56.299999237061,0.874265047176909,19.6634938563942
1734.75,1430.5,628.25,2211.0,1843.25,17.824999332428,42.875,0.867225463172316,25.0551503033634
1571.0,1296.5,730.0,1972.75,1729.0,21.449999809265,33.324999332428,0.841671295824069,20.0031487828611
1451.75,1249.5,775.5,1868.25,1583.25,24.375,27.35000038147,0.823069165545269,18.3470575765894
1579.0,1359.25,724.0,1997.75,1670.75,25.250000476837,26.075000286102,0.82638075524582,22.3085829756699
1466.25,1308.75,772.5,1897.0,1491.25,25.825000286102,23.150000095367,0.758936963088129,20.4447799792645
1279.75,1136.25,892.75,1675.25,1239.75,27.0,20.200000286102,0.709361513029414,14.610427960363
1407.0,1196.5,905.25,1758.75,1313.0,28.249999523163,18.574999809265,0.701385738833639,16.5532543441308
1388.75,1173.0,898.25,1739.0,1363.25,27.974999904633,19.10000038147,0.709825085363188,15.7831830968185
1447.25,1234.75,858.75,1778.0,1295.75,23.900000095367,25.699999809265,0.751891040812466,17.8399477764189
1551.0,1271.0,800.25,1874.5,1432.25,21.349999904633,34.77499961853,0.872993133385564,19.097059337157
1473.5,1172.5,854.25,1776.0,1431.75,20.425000190735,36.675000190735,0.870389489318189,15.766968720541
1799.5,1426.0,700.0,2105.5,2033.5,19.025000095367,41.349999427795,0.900730730882699,24.8776718706072
1379.25,1101.25,817.5,1710.0,1601.75,17.925000190735,45.900000572205,0.934186045021659,13.5296047306944
1200.5,942.75,935.0,1559.75,1361.75,16.700000286102,48.925000190735,0.922649925527229,9.08734562656722
1204.75,924.75,922.0,1546.5,1314.25,15.524999856949,52.925000190735,0.927128229788002,8.63094701114027
1071.5,784.0,1065.5,1441.75,1113.75,15.475000143051,51.875,0.905875280404742,5.41577546769362
997.75,713.5,1169.25,1383.25,991.5,14.125,55.575000762939,0.890955805621134,4.05025697922261
933.25,625.0,1291.5,1331.5,883.75,13.050000190735,57.900000572205,0.86663300820514,2.58167858149118
882.75,576.5,1396.0,1303.25,808.25,12.650000333786,57.900000572205,0.844660352882309,1.89893459059638
868.75,553.5,1459.5,1267.75,667.0,11.824999809265,58.025000572205,0.802631932115945,1.60682825754361
890.75,576.25,1416.5,1289.25,733.0,11.900000095367,57.39999961853,0.797845704087235,1.89564821439388
1172.75,877.75,1038.0,1556.25,1051.75,9.9000000953674,65.199999809265,0.795645557063285,7.4868887152411
1587.25,1333.75,702.25,1998.75,1533.5,11.125,60.200000762939,0.79577568679818,21.3587914677703
1851.5,1695.75,552.75,2535.25,1931.0,14.124999761581,50.024998664856,0.801980417428491,36.4484129678466
1521.5,1331.25,702.5,2025.75,1733.75,17.699999809265,40.099999427795,0.804829145343837,21.2666240959473
1438.25,1160.75,818.5,1781.5,1595.0,21.10000038147,33.425000190735,0.826486216136782,15.3879787633903
1393.25,1066.75,905.0,1654.25,1489.75,24.300000190735,28.275000572205,0.847127690473708,12.4990742249497
1452.0,1152.0,860.5,1747.0,1507.5,25.575000286102,25.550000190735,0.825394882927793,15.1083097464741
1389.25,1108.0,886.5,1711.5,1334.0,25.85000038147,25.900000095367,0.850339342578589,13.7352900540718
1207.0,993.75,1013.0,1519.5,1044.75,26.824999809265,18.699999809265,0.650017745071001,10.4344740653145
1365.25,1153.75,939.5,1678.5,1221.25,29.275000095367,15.750000238419,0.630890454462325,15.1640685521066
1247.0,1060.25,1032.0,1524.75,1068.5,28.5,14.900000095367,0.570801909228313,12.3088230185015
1556.75,1477.75,793.0,1980.5,1568.5,25.85000038147,15.950000286102,0.523664583300075,26.9510250138981
1972.5,1737.25,616.75,2413.75,2305.5,23.125,26.5,0.740260610410356,38.3932461107534
1974.75,1666.5,596.75,2415.5,2358.5,20.52499961853,38.249999046326,0.913314176820951,35.1036312781365
1794.75,1485.0,652.5,2174.0,2050.0,19.050000190735,42.60000038147,0.929387703869648,27.2471308265558
1443.75,1150.0,769.5,1726.5,1726.5,17.150000095367,44.125000953674,0.855830709685321,15.0446926576101
1488.0,1170.75,731.0,1777.5,1705.0,16.025000095367,50.924999237061,0.920598757969973,15.7102743679626
1371.25,1082.75,795.75,1668.75,1550.5,14.799999952316,53.924999237061,0.902354487489932,12.9726733462053
1160.75,904.25,946.75,1502.0,1240.25,14.274999856949,55.449999809265,0.897473060910826,8.12342211987772
1064.25,787.0,1056.75,1407.0,1115.0,14.75,52.074999809265,0.868641877206702,5.47759915934829
970.25,687.0,1195.5,1350.5,968.5,13.875,53.875,0.850058903133943,3.58120245909574
954.0,644.75,1260.25,1334.0,924.75,11.599999904633,61.924999237061,0.844196281657515,2.88493145450513
930.5,622.75,1293.25,1306.5,827.75,12.0,58.85000038147,0.823302451906193,2.54804469276257
938.0,650.25,1251.25,1332.5,893.0,10.949999809265,62.074999809265,0.81127656280627,2.97192629266624
1166.25,885.25,1005.25,1550.5,1075.0,10.575000047684,63.25,0.806681845770917,7.66479138748536
1643.0,1384.25,667.0,2093.75,1610.25,11.475000143051,60.025000572205,0.811693424239074,23.2567995593823
1934.0,1681.5,540.5,2468.25,2050.5,14.275000333786,50.575000762939,0.818569923755214,35.7905707138567
1616.5,1332.5,685.75,2010.0,1818.5,17.849999904633,40.52499961853,0.820964333454556,21.3126865410671
1472.75,1126.5,830.5,1752.0,1567.75,20.800000667572,34.449999809265,0.836456259984286,14.305786381113
1378.5,1067.5,898.75,1662.5,1373.5,23.849999904633,28.174999713898,0.821851195037145,12.5211063051096
1385.25,1056.25,891.0,1648.0,1267.5,24.150000095367,28.675000190735,0.851493361095171,12.1923642294709
1378.75,1086.75,901.25,1660.25,1143.5,25.150000572205,24.85000038147,0.7829250121204,13.0922447864486
1321.6666666667,1128.6666666667,933.66666666667,1639.3333333333,1109.3333333333,27.03333346049,17.833333333333,0.627469327413331,14.3732479390964
1495.75,1205.0,822.0,1766.5,1347.25,27.125000476837,23.124999523163,0.818014478639525,16.8356343429556
1408.75,1131.25,873.0,1688.5,1205.75,25.800000190735,23.925000190735,0.783192918162513,14.4538596456033
1512.75,1338.0,764.25,1956.5,1397.0,23.049999713898,26.77499961853,0.744593318351264,21.5158657988898
1667.0,1464.25,683.25,2117.75,1588.25,20.724999904633,31.125,0.752286518576039,26.403335889246
1666.75,1453.25,683.5,2051.0,1568.5,18.599999904633,36.175000190735,0.76763917828731,25.9606198179951
1430.25,1121.25,814.0,1731.5,1321.5,16.049999713898,48.425000190735,0.876780241116949,14.142883364271
1333.25,989.0,885.25,1620.75,1194.0,14.450000047684,57.775000572205,0.945557828206146,10.3056641040425
1261.5,910.5,948.25,1545.25,1061.5,13.050000190735,64.175000190735,0.960555663509972,8.27676514904774
1287.25,936.25,918.0,1606.0,1040.0,11.974999666214,69.699998855591,0.973518939548022,8.92137891672246
1134.25,840.0,1021.25,1501.25,917.0,11.949999809265,71.10000038147,0.991470559014932,6.61866637230466
998.75,687.75,1228.5,1380.25,593.5,12.525000095367,69.299999237061,1.00287084486177,3.59413829100628
960.75,621.5,1381.5,1300.75,430.25,12.525000095367,67.499998092651,0.976822234640701,2.5294405041814
933.75,568.5,1439.75,1280.25,397.0,12.324999809265,67.650001525879,0.966465600817254,1.79497753339019
912.75,524.5,1619.75,1260.25,370.0,12.450000047684,66.800001144409,0.962036880437588,1.26860211155643
969.25,606.75,1372.5,1323.75,438.0,12.349999666214,66.300001144409,0.948706111031818,2.31432028931267
1181.5,845.0,1054.0,1539.0,704.25,12.424999713898,64.89999961853,0.933170176249935,6.73103645452094
1740.25,1372.25,670.75,2144.25,1475.75,13.025000095367,61.625000953674,0.920910529335681,22.7995557069209
1819.25,1581.5,574.5,2455.5,1715.5,13.600000143051,58.825000762939,0.912017783126943,31.3188231790954
1427.0,1275.0,700.5,1980.25,1398.0,13.899999856949,57.14999961853,0.903171036922613,19.238006003954
1389.5,1190.75,758.75,1878.75,1267.5,14.474999904633,54.400000572205,0.89173601622773,16.3633883957086
1283.0,1117.25,813.0,1751.0,1188.25,15.475000143051,50.074999809265,0.874442496259958,14.019301019815
1303.5,1156.75,793.0,1800.5,1170.5,16.124999761581,47.574999809265,0.865455120800438,15.2598587287405
1364.0,1201.75,770.75,1875.0,1250.25,16.275000095367,47.050000190735,0.863995497989817,16.7274250945329
1409.75,1268.25,724.25,1956.5,1344.0,16.39999961853,47.499999046326,0.87911820256201,19.0004149298485
1476.0,1280.0,708.0,1954.5,1378.0,16.050000190735,50.22500038147,0.909370967259951,19.4148103177869
1522.0,1320.25,689.75,2005.25,1435.25,16.0,50.650000572205,0.914190928677663,20.863108493812
1441.75,1301.0,704.0,1952.25,1372.25,15.849999904633,50.27499961853,0.898908858193154,20.1649028092203
1469.0,1344.25,677.25,1996.75,1471.0,15.475000143051,50.625,0.884046960394989,21.74774817937
1467.25,1292.0,697.5,1942.0,1438.75,15.424999952316,51.449999809265,0.895625708487437,19.8419504863571
1420.5,1202.25,747.5,1854.0,1428.5,15.200000047684,53.124999046326,0.911744585253747,16.7440533071571
1175.0,945.0,903.75,1603.5,1080.5,14.700000047684,57.574999809265,0.957347051173433,9.1450992713048
1215.0,911.5,947.75,1546.75,993.0,14.174999952316,58.324999809265,0.938021892035533,8.30141341676181
1126.75,802.0,1064.0,1446.5,837.0,13.775000095367,57.949999809265,0.908543705377997,5.79119163455987
1090.25,773.0,1105.25,1428.5,761.0,13.899999856949,55.949999809265,0.884206818562594,5.191654203204
1017.0,717.5,1181.75,1382.25,650.25,13.874999761581,55.550000190735,0.876487638302918,4.12318660003609
997.25,677.0,1252.25,1358.5,590.75,13.824999809265,55.10000038147,0.866620379454474,3.41062949932105
944.75,646.25,1308.0,1331.5,505.0,13.799999952316,54.60000038147,0.857388287566202,2.90854800942283
955.75,661.25,1259.75,1350.5,518.0,13.625000238419,55.125,0.856018865229861,3.14920960049993
966.25,621.5,1316.75,1342.25,570.75,13.574999809265,58.97500038147,0.912884475483259,2.5294405041814
1064.0,727.5,1160.5,1461.25,842.0,13.450000047684,58.35000038147,0.896023685393643,4.30793185475012
1299.75,934.75,902.25,1623.0,1144.75,13.75,58.025000572205,0.908269844101756,8.88326424064763
1348.0,997.75,833.75,1689.0,1218.25,14.599999904633,53.050000190735,0.876531145494367,10.5434742539285
1424.5,1067.5,776.25,1764.0,1341.0,15.025000095367,52.324999809265,0.888137771566538,12.5211063051096
1473.75,1061.0,767.5,1768.25,1405.5,15.400000095367,52.050000190735,0.904642891890122,12.3307115705298
1489.75,1038.75,782.25,1756.75,1421.5,16.250000476837,49.950000762939,0.915812653710168,11.6884193538796
1494.75,1040.0,808.75,1735.0,1373.0,17.14999961853,47.850001335144,0.928079286100948,11.7241144048862
1375.5,952.5,899.5,1636.25,1153.25,19.049999713898,42.949999809265,0.937023478304998,9.33873665779321
1304.75,884.0,980.0,1573.25,927.25,19.500000476837,42.25,0.94757963802818,7.63501730072907
1282.5,844.25,1035.5,1538.75,766.25,19.500000476837,42.324999809265,0.949261727782393,6.71412954181094
1392.25,967.25,929.75,1648.75,941.25,19.050000190735,43.799999237061,0.955567613988359,9.72459009745522
1452.25,1063.0,855.5,1774.25,1146.0,18.474999427795,46.27499961853,0.974415793522226,12.389162076428
1633.0,1199.25,734.0,1918.5,1416.5,17.375000476837,51.64999961853,1.01591602085417,16.6443897128228
1624.5,1191.0,732.75,1885.0,1442.0,17.099999904633,51.275000572205,0.991414919877942,16.3716240144056
1534.5,1108.0,785.25,1819.5,1323.25,16.424999713898,53.750000953674,0.996350549582064,13.7352900540718
1322.5,973.25,863.75,1712.25,1125.0,16.22500038147,55.35000038147,1.01322974064258,9.88344955973575
1309.0,937.0,904.75,1671.5,1035.5,15.924999952316,57.650000572205,1.03564369578028,8.94046233827353
1455.5,999.0,835.0,1713.75,1202.25,15.724999904633,58.599999427795,1.03955241442238,10.5776358067224
1299.5,872.0,940.5,1577.0,1054.25,15.125,60.875,1.03981349712726,7.35170465212082
1202.5,823.0,1003.75,1525.5,903.0,15.575000047684,56.624999046326,0.99507386710659,6.24266050236315
1194.75,836.0,987.0,1554.25,884.5,15.200000047684,57.925000190735,0.994123411252604,6.52935162297458
1116.75,802.0,1028.5,1538.75,817.75,15.375,57.75,1.00212885876771,5.79119163455987
1061.75,710.5,1135.75,1460.75,700.0,14.900000095367,60.550000190735,1.0196493691425,3.99592429292042
947.0,593.66666666667,1300.0,1390.0,580.33333333333,14.46666653951,62.966665903727,1.03161668269937,2.13037043215809
1065.0,687.25,1142.5,1492.25,814.5,14.150000095367,66.200002670288,1.06298106119842,3.58551219357988
1154.5,734.0,1061.75,1528.0,1035.0,14.474999904633,65.299999237061,1.07041103983154,4.42986293048355
1220.25,781.5,995.75,1559.75,1067.25,15.299999952316,62.125000953674,1.07295795625857,5.3644844314151
1300.75,861.75,913.5,1633.0,1114.0,16.325000286102,59.000000953674,1.08683836480563,7.11333419763829
1279.25,869.75,911.25,1646.25,1000.0,18.874999523163,49.574999809265,1.06997272859577,7.29909262576144
1267.0,882.75,952.75,1616.75,905.75,19.375,46.050000190735,1.02491662099221,7.60529263256302
1238.75,847.75,980.5,1567.5,822.25,20.775000095367,41.625000953674,1.00913284412635,6.79318347863996
1128.25,742.25,1143.75,1506.5,610.25,21.375,40.27499961853,1.01259686308743,4.58670593082861
1242.75,916.25,962.0,1668.5,656.75,21.224999904633,39.299999237061,0.9791469568536459,8.4189190812524
1208.0,853.0,1059.75,1506.25,646.75,20.27499961853,38.025000572205,0.894213941045962,6.91250323986342
